"","sim","fold","alg","r","lhat"
"368","TCGA","3","rrLDA","8","0.148936170212766"
"369","TCGA","3","rrLDA","9","0.191489361702128"
"370","TCGA","3","rrLDA","10","0.212765957446808"
"371","TCGA","3","rrLDA","11","0.234042553191489"
"372","TCGA","3","rrLDA","12","0.25531914893617"
"373","TCGA","3","rrLDA","13","0.25531914893617"
"374","TCGA","3","rrLDA","14","0.212765957446808"
"375","TCGA","3","rrLDA","15","0.191489361702128"
"376","TCGA","3","rrLDA","16","0.212765957446808"
"377","TCGA","3","rrLDA","18","0.191489361702128"
"378","TCGA","3","rrLDA","19","0.319148936170213"
"379","TCGA","3","rrLDA","21","0.212765957446808"
"380","TCGA","3","rrLDA","23","0.212765957446808"
"381","TCGA","3","rrLDA","24","0.234042553191489"
"382","TCGA","3","rrLDA","26","0.191489361702128"
"383","TCGA","3","rrLDA","29","0.212765957446808"
"384","TCGA","3","rrLDA","31","0.148936170212766"
"385","TCGA","3","rrLDA","34","0.191489361702128"
"386","TCGA","3","rrLDA","36","0.212765957446808"
"387","TCGA","3","rrLDA","39","0.148936170212766"
"388","TCGA","3","rrLDA","43","0.148936170212766"
"389","TCGA","3","rrLDA","46","0.191489361702128"
"390","TCGA","3","rrLDA","50","0.212765957446808"
"391","TCGA","4","rrLDA","1","0.369565217391304"
"392","TCGA","4","rrLDA","2","0.347826086956522"
"393","TCGA","4","rrLDA","3","0.326086956521739"
"394","TCGA","4","rrLDA","4","0.239130434782609"
"395","TCGA","4","rrLDA","5","0.260869565217391"
"396","TCGA","4","rrLDA","6","0.217391304347826"
"397","TCGA","4","rrLDA","7","0.282608695652174"
"398","TCGA","4","rrLDA","8","0.282608695652174"
"399","TCGA","4","rrLDA","9","0.217391304347826"
"400","TCGA","4","rrLDA","10","0.239130434782609"
"401","TCGA","4","rrLDA","11","0.260869565217391"
"402","TCGA","4","rrLDA","12","0.282608695652174"
"403","TCGA","4","rrLDA","13","0.173913043478261"
"404","TCGA","4","rrLDA","14","0.195652173913043"
"405","TCGA","4","rrLDA","15","0.173913043478261"
"406","TCGA","4","rrLDA","16","0.152173913043478"
"407","TCGA","4","rrLDA","18","0.217391304347826"
"408","TCGA","4","rrLDA","19","0.173913043478261"
"409","TCGA","4","rrLDA","21","0.217391304347826"
"410","TCGA","4","rrLDA","23","0.195652173913043"
"411","TCGA","4","rrLDA","24","0.239130434782609"
"412","TCGA","4","rrLDA","26","0.239130434782609"
"413","TCGA","4","rrLDA","29","0.152173913043478"
"414","TCGA","4","rrLDA","31","0.173913043478261"
"415","TCGA","4","rrLDA","34","0.195652173913043"
"416","TCGA","4","rrLDA","36","0.195652173913043"
"417","TCGA","4","rrLDA","39","0.217391304347826"
"418","TCGA","4","rrLDA","43","0.195652173913043"
"419","TCGA","4","rrLDA","46","0.173913043478261"
"420","TCGA","4","rrLDA","50","0.195652173913043"
"421","TCGA","5","rrLDA","1","0.304347826086957"
"422","TCGA","5","rrLDA","2","0.217391304347826"
"423","TCGA","5","rrLDA","3","0.195652173913043"
"424","TCGA","5","rrLDA","4","0.195652173913043"
"425","TCGA","5","rrLDA","5","0.282608695652174"
"426","TCGA","5","rrLDA","6","0.260869565217391"
"427","TCGA","5","rrLDA","7","0.260869565217391"
"428","TCGA","5","rrLDA","8","0.260869565217391"
"429","TCGA","5","rrLDA","9","0.260869565217391"
"430","TCGA","5","rrLDA","10","0.260869565217391"
"431","TCGA","5","rrLDA","11","0.239130434782609"
"432","TCGA","5","rrLDA","12","0.260869565217391"
"433","TCGA","5","rrLDA","13","0.239130434782609"
"434","TCGA","5","rrLDA","14","0.282608695652174"
"435","TCGA","5","rrLDA","15","0.217391304347826"
"436","TCGA","5","rrLDA","16","0.282608695652174"
"437","TCGA","5","rrLDA","18","0.195652173913043"
"438","TCGA","5","rrLDA","19","0.217391304347826"
"439","TCGA","5","rrLDA","21","0.282608695652174"
"440","TCGA","5","rrLDA","23","0.282608695652174"
